Date,NAV,Scheme_Code
2025-07-09,110.2936,120503
2025-07-10,109.7323,120503
2025-07-11,108.6737,120503
2025-07-14,108.827,120503
2025-07-15,109.4895,120503
2025-07-16,109.4752,120503
2025-07-17,109.3117,120503
2025-07-18,108.78,120503
2025-07-21,109.7098,120503
2025-07-22,109.7437,120503
2025-07-23,110.268,120503
2025-07-24,109.8416,120503
2025-07-25,108.763,120503
2025-07-28,107.8724,120503
2025-07-29,108.5168,120503
2025-07-30,108.8599,120503
2025-07-31,108.4305,120503
2025-08-01,107.3597,120503
2025-08-04,108.1149,120503
2025-08-05,108.0923,120503
2025-08-06,107.5084,120503
2025-08-07,107.8011,120503
2025-08-08,106.5285,120503
2025-08-11,107.3883,120503
2025-08-12,106.9215,120503
2025-08-13,107.7607,120503
2025-08-14,107.8455,120503
2025-08-18,109.045,120503
2025-08-19,109.5723,120503
2025-08-20,110.0113,120503
2025-08-21,110.1151,120503
2025-08-22,109.6513,120503
2025-08-25,109.9294,120503
2025-08-26,108.7132,120503
2025-08-28,107.4756,120503
2025-08-29,107.1259,120503
2025-08-31,107.1217,120503
2025-09-01,108.3462,120503
2025-09-02,108.2047,120503
2025-09-03,108.7666,120503
2025-09-04,108.9265,120503
2025-09-05,108.7583,120503
2025-09-08,108.9657,120503
2025-09-09,109.2062,120503
2025-09-10,109.7209,120503
2025-09-11,109.7409,120503
2025-09-12,110.0814,120503
2025-09-15,110.1522,120503
2025-09-16,110.8008,120503
2025-09-17,111.2323,120503
2025-09-18,111.5335,120503
2025-09-19,111.231,120503
2025-09-22,110.7182,120503
2025-09-23,110.3401,120503
2025-09-24,109.7608,120503
2025-09-25,108.9191,120503
2025-09-26,107.2246,120503
2025-09-30,107.3134,120503
2025-10-01,107.8239,120503
2025-10-03,108.1386,120503
2025-10-06,108.9326,120503
2025-10-07,109.3201,120503
2025-10-08,109.065,120503
2025-10-09,109.5882,120503
2025-10-10,109.959,120503
2025-10-13,109.9552,120503
2025-10-14,109.6634,120503
2025-10-15,110.7365,120503
2025-10-16,111.5399,120503
2025-10-17,111.7489,120503
2025-10-20,111.9025,120503
2025-10-23,111.8587,120503
2025-10-24,111.6549,120503
2025-10-27,112.2705,120503
2025-10-28,111.9031,120503
2025-10-29,112.4068,120503
2025-10-30,111.8699,120503
2025-10-31,111.0948,120503
2025-11-03,111.7992,120503
2025-11-04,111.4046,120503
2025-11-06,110.4409,120503
2025-11-07,110.4431,120503
2025-11-10,110.9776,120503
2025-11-11,111.1622,120503
2025-11-12,111.5788,120503
2025-11-13,111.4226,120503
2025-11-14,111.2034,120503
2025-11-17,111.7933,120503
2025-11-18,111.1769,120503
2025-11-19,111.7018,120503
2025-11-20,112.0795,120503
2025-11-21,111.1918,120503
2025-11-24,110.661,120503
2025-11-25,110.5608,120503
2025-11-26,111.8355,120503
2025-11-27,111.8115,120503
2025-11-28,111.8357,120503
2025-11-30,111.8311,120503
2025-12-01,111.6365,120503
2025-12-02,111.2677,120503
2025-12-03,110.7813,120503
2025-12-04,110.8486,120503
2025-12-05,111.1487,120503
2025-12-08,109.6141,120503
2025-12-09,109.7035,120503
2025-12-10,109.0886,120503
2025-12-11,109.7762,120503
2025-12-12,110.519,120503
2025-12-15,110.3582,120503
2025-12-16,109.7392,120503
2025-12-17,109.3091,120503
2025-12-18,109.2532,120503
2025-12-19,110.1534,120503
2025-12-22,110.7862,120503
2025-12-23,110.852,120503
2025-12-24,110.6485,120503
2025-12-26,110.2666,120503
2025-12-29,109.8211,120503
2025-12-30,109.5506,120503
2025-12-31,110.2419,120503
2026-01-01,110.5516,120503
2026-01-02,111.5357,120503
2026-01-05,111.1802,120503
2026-01-06,111.2492,120503
2026-01-07,111.3106,120503
2026-01-08,110.0573,120503
2026-01-09,108.8498,120503
2026-01-12,108.8931,120503
2026-01-13,108.8425,120503
2026-01-14,108.5048,120503
2026-01-16,108.6446,120503
2026-01-19,108.3617,120503
2026-01-20,106.5056,120503
2026-01-21,106.0731,120503
2026-01-22,106.8714,120503
2026-01-23,105.7171,120503
2026-01-27,105.945,120503
2026-01-28,107.0296,120503
2026-01-29,107.1759,120503
2026-01-30,107.1918,120503
2026-01-31,107.1897,120503
2026-02-02,106.1596,120503
2026-02-03,109.0955,120503
2026-02-04,109.288,120503
2026-02-05,109.0137,120503
2026-02-06,109.1756,120503
2026-02-09,110.3845,120503
2026-02-10,110.6519,120503
2026-02-11,110.8392,120503
2026-02-12,110.5365,120503
2026-02-13,109.3409,120503
2026-02-16,109.8444,120503
2026-02-17,110.0806,120503
2026-02-18,110.6303,120503
2026-02-19,109.0091,120503
2026-02-20,109.5273,120503
2026-02-23,110.291,120503
2026-02-24,109.3681,120503
2026-02-25,109.9293,120503
2026-02-26,110.2945,120503
2026-02-27,108.9345,120503
2026-02-28,108.9325,120503
2026-03-02,107.5231,120503
2026-03-04,105.4928,120503
2026-03-05,106.7297,120503
2026-03-06,105.405,120503
2026-03-09,103.3882,120503
2026-03-10,104.7593,120503
2026-03-11,102.9776,120503
2026-03-12,101.9718,120503
2026-03-13,99.7111,120503
2026-03-16,100.396,120503
2026-03-17,101.2496,120503
2026-03-18,102.4592,120503
2026-03-19,99.1597,120503
2026-03-20,99.6142,120503
2026-03-23,96.713,120503
2026-03-24,98.6597,120503
2026-03-25,100.7319,120503
2026-03-27,98.6739,120503
2026-03-30,96.2768,120503
2026-03-31,96.2753,120503
2026-04-01,97.7184,120503
2026-04-02,97.52,120503
2026-04-06,98.8014,120503
2026-04-07,99.3876,120503
2026-04-08,103.2833,120503
2026-04-09,102.5494,120503
2026-04-10,104.1348,120503
2026-04-13,103.2303,120503
2026-04-15,104.9259,120503
2026-04-16,105.117,120503
2026-04-17,105.9826,120503
2026-04-20,106.2063,120503
2026-04-21,107.2434,120503
2026-04-22,106.8299,120503
2026-04-23,106.1301,120503
2026-04-24,105.0928,120503
2026-04-27,106.0528,120503
2026-04-28,105.6212,120503
2026-04-29,106.0698,120503
2026-04-30,105.2845,120503
2026-05-04,105.7449,120503
2026-05-05,105.8387,120503
2026-05-06,107.3354,120503
2026-05-07,107.6729,120503
2026-05-08,107.15,120503
2026-05-11,105.6066,120503
2026-05-12,103.3384,120503
2026-05-13,103.396,120503
2026-05-14,104.5531,120503
2026-05-15,104.2918,120503
2026-05-18,104.1556,120503
2026-05-19,104.2767,120503
2026-05-20,104.6046,120503
2026-05-21,104.4915,120503
2026-05-22,104.7708,120503
2026-05-25,105.9217,120503
2026-05-26,105.5115,120503
2026-05-27,105.9296,120503
2026-05-29,104.3129,120503
2026-05-31,104.3083,120503
2026-06-01,103.0948,120503
2026-06-02,103.5959,120503
2026-06-03,103.4809,120503
2026-06-04,103.6421,120503
2026-06-05,103.8102,120503
2026-06-08,102.4845,120503
2026-06-09,103.5259,120503
2026-06-10,103.1873,120503
2026-06-11,102.8808,120503
2026-06-12,105.2124,120503
2026-06-15,106.5977,120503
2026-06-16,107.014,120503
2026-06-17,107.5348,120503
2026-06-18,108.0081,120503
2026-06-19,107.9636,120503
2026-06-22,108.4681,120503
2026-06-23,107.5421,120503
2026-06-24,108.2944,120503
2026-06-25,108.3758,120503
2026-06-29,107.7804,120503
2026-06-30,108.0088,120503
2026-07-01,108.6895,120503
2026-07-02,109.4883,120503
2026-07-03,109.3672,120503
2026-07-06,110.2532,120503
2026-07-07,110.0997,120503
2026-07-08,107.9598,120503
2026-07-09,108.7362,120503
2026-07-10,109.7969,120503
2026-07-13,109.605,120503
2026-07-14,109.0188,120503
2026-07-15,109.6775,120503
2026-07-16,109.2867,120503
2026-07-17,109.8582,120503
2026-07-20,109.8895,120503
2026-07-21,110.1859,120503
2026-07-22,109.2279,120503
2026-07-23,108.5863,120503
2026-07-24,108.0484,120503
2026-07-27,109.3678,120503
2026-07-28,109.3376,120503
2013-01-07,30.6076,120841
2013-01-08,30.6239,120841
2013-01-09,30.6492,120841
2013-01-10,30.6784,120841
2013-01-11,30.6305,120841
2013-01-14,30.6862,120841
2013-01-15,30.6993,120841
2013-01-16,30.6804,120841
2013-01-17,30.6565,120841
2013-01-18,30.658,120841
2013-01-21,30.6574,120841
2013-01-22,30.6627,120841
2013-01-23,30.6688,120841
2013-01-24,30.6574,120841
2013-01-25,30.6611,120841
2013-01-28,30.6878,120841
2013-01-29,30.674,120841
2013-01-30,30.6441,120841
2013-01-31,30.6763,120841
2013-02-01,30.7201,120841
2013-02-04,30.7231,120841
2013-02-05,30.6673,120841
2013-02-06,30.7067,120841
2013-02-07,30.6882,120841
2013-02-08,30.6813,120841
2013-02-11,30.5643,120841
2013-02-12,30.6846,120841
2013-02-13,30.693,120841
2013-02-14,30.648,120841
2013-02-15,30.6442,120841
2013-02-18,30.6588,120841
2013-02-19,30.6778,120841
2013-02-20,30.7038,120841
2013-02-21,30.6841,120841
2013-02-22,30.6784,120841
2013-02-25,30.8655,120841
2013-02-26,30.8517,120841
2013-02-27,30.8692,120841
2013-02-28,30.8823,120841
2013-03-01,30.8771,120841
2013-03-04,30.9006,120841
2013-03-05,30.9255,120841
2013-03-06,30.9339,120841
2013-03-07,30.9351,120841
2013-03-08,30.9455,120841
2013-03-11,30.9535,120841
2013-03-12,30.9494,120841
2013-03-13,30.9439,120841
2013-03-14,30.9591,120841
2013-03-15,30.9911,120841
2013-03-18,30.9884,120841
2013-03-19,30.9834,120841
2013-03-20,30.9819,120841
2013-03-21,30.9869,120841
2013-03-22,30.9812,120841
2013-03-25,30.9981,120841
2013-03-26,30.9902,120841
2013-03-28,31.0136,120841
2013-03-29,31.0185,120841
2013-04-01,31.055,120841
2013-04-02,31.0775,120841
2013-04-03,31.0919,120841
2013-04-04,31.0996,120841
2013-04-05,31.0949,120841
2013-04-08,31.1187,120841
2013-04-09,31.1389,120841
2013-04-10,31.1225,120841
2013-04-11,31.1374,120841
2013-04-12,31.1464,120841
2013-04-15,31.1685,120841
2013-04-16,31.1787,120841
2013-04-17,31.1958,120841
2013-04-18,31.2408,120841
2013-04-19,31.2458,120841
2013-04-22,31.2718,120841
2013-04-23,31.2609,120841
2013-04-24,31.2657,120841
2013-04-25,31.3033,120841
2013-04-26,31.3278,120841
2013-04-29,31.3398,120841
2013-04-30,31.3503,120841
2013-05-02,31.3834,120841
2013-05-03,31.3656,120841
2013-05-06,31.3995,120841
2013-05-07,31.4319,120841
2013-05-08,31.4751,120841
2013-05-09,31.4968,120841
2013-05-10,31.4982,120841
2013-05-13,31.4879,120841
2013-05-14,31.5705,120841
2013-05-15,31.5899,120841
2013-05-16,31.5827,120841
2013-05-17,31.5851,120841
2013-05-20,31.5989,120841
2013-05-21,31.5881,120841
2013-05-22,31.5981,120841
2013-05-23,31.6113,120841
2013-05-24,31.6135,120841
2013-05-27,31.6336,120841
2013-05-28,31.6184,120841
2013-05-29,31.6166,120841
2013-05-30,31.6382,120841
2013-05-31,31.6046,120841
2013-06-03,31.5998,120841
2013-06-04,31.6364,120841
2013-06-05,31.6295,120841
2013-06-06,31.6568,120841
2013-06-07,31.6497,120841
2013-06-10,31.6326,120841
2013-06-11,31.5828,120841
2013-06-12,31.5693,120841
2013-06-13,31.5726,120841
2013-06-14,31.5823,120841
2013-06-17,31.6026,120841
2013-06-18,31.6199,120841
2013-06-19,31.6167,120841
2013-06-20,30.9819,120841
2013-06-21,31.5604,120841
2013-06-24,31.5935,120841
2013-06-25,31.5983,120841
2013-06-26,31.5682,120841
2013-06-27,31.551,120841
2013-06-28,31.6061,120841
2013-07-01,31.6354,120841
2013-07-02,31.6447,120841
2013-07-03,31.6149,120841
2013-07-04,31.7005,120841
2013-07-05,31.7308,120841
2013-07-08,31.6958,120841
2013-07-09,31.7138,120841
2013-07-10,31.7128,120841
2013-07-11,31.757,120841
2013-07-12,31.8051,120841
2013-07-15,31.8193,120841
2013-07-16,31.5549,120841
2013-07-17,31.5346,120841
2013-07-18,31.6192,120841
2013-07-19,31.6159,120841
2013-07-22,31.5924,120841
2013-07-23,31.5579,120841
2013-07-24,31.3712,120841
2013-07-25,31.5939,120841
2013-07-26,31.591,120841
2013-07-29,31.5584,120841
2013-07-30,31.5287,120841
2013-07-31,31.463,120841
2013-08-01,31.5515,120841
2013-08-02,31.5368,120841
2013-08-05,31.5483,120841
2013-08-06,31.5344,120841
2013-08-07,31.5634,120841
2013-08-08,31.6269,120841
2013-08-12,31.6104,120841
2013-08-13,31.6179,120841
2013-08-14,31.5721,120841
2013-08-16,31.4561,120841
2013-08-19,31.2745,120841
2013-08-20,31.2916,120841
2013-08-21,31.4778,120841
2013-08-22,31.477,120841
2013-08-23,31.5853,120841
2013-08-26,31.5711,120841
2013-08-27,31.403,120841
2013-08-28,31.3056,120841
2013-08-29,31.3412,120841
2013-08-30,31.4007,120841
2013-09-02,31.5122,120841
2013-09-03,31.4503,120841
2013-09-04,31.5182,120841
2013-09-05,31.6593,120841
2013-09-06,31.6505,120841
2013-09-10,31.733,120841
2013-09-11,31.7662,120841
2013-09-12,31.7783,120841
2013-09-13,31.8004,120841
2013-09-16,31.8692,120841
2013-09-17,31.8351,120841
2013-09-18,31.8899,120841
2013-09-19,32.0075,120841
2013-09-20,31.934,120841
2013-09-23,31.8585,120841
2013-09-24,31.8426,120841
2013-09-25,31.8851,120841
2013-09-26,31.916,120841
2013-09-27,31.9532,120841
2013-09-30,31.9301,120841
2013-10-01,31.9686,120841
2013-10-02,31.974,120841
2013-10-03,32.0673,120841
2013-10-04,32.0989,120841
2013-10-07,32.1285,120841
2013-10-08,32.2513,120841
2013-10-09,32.3213,120841
2013-10-10,32.301,120841
2013-10-11,32.3317,120841
2013-10-14,32.3093,120841
2013-10-15,32.2883,120841
2013-10-16,32.2938,120841
2013-10-17,32.3189,120841
2013-10-18,32.4268,120841
2013-10-21,32.4775,120841
2013-10-22,32.4872,120841
2013-10-23,32.5233,120841
2013-10-24,32.5346,120841
2013-10-25,32.5173,120841
2013-10-28,32.5484,120841
2013-10-29,32.6515,120841
2013-10-30,32.6125,120841
2013-10-31,32.6518,120841
2013-11-01,32.6454,120841
2013-11-04,32.6618,120841
2013-11-05,32.7174,120841
2013-11-06,32.6265,120841
2013-11-07,32.5983,120841
2013-11-08,32.5316,120841
2013-11-11,32.4955,120841
2013-11-12,32.3947,120841
2013-11-13,32.4322,120841
2013-11-14,32.4418,120841
2013-11-15,32.4474,120841
2013-11-18,32.4751,120841
2013-11-19,32.5017,120841
2013-11-20,32.5391,120841
2013-11-21,32.488,120841
2013-11-22,32.5096,120841
2013-11-25,32.5583,120841
2013-11-26,32.5796,120841
2013-11-27,32.6643,120841
2013-11-28,32.7085,120841
2013-11-29,32.7537,120841
2013-12-02,32.7932,120841
2013-12-03,32.7924,120841
2013-12-04,32.7606,120841
2013-12-05,32.8103,120841
2013-12-06,32.8026,120841
2013-12-09,32.8598,120841
2013-12-10,32.8561,120841
2013-12-11,32.8339,120841
2013-12-12,32.8431,120841
2013-12-13,32.807,120841
2013-12-16,32.8574,120841
2013-12-17,32.834,120841
2013-12-18,32.9813,120841
2013-12-19,33.0031,120841
2013-12-20,33.0843,120841
2013-12-21,33.09,120841
2013-12-23,33.1548,120841
2013-12-24,33.1496,120841
2013-12-26,33.1844,120841
2013-12-27,33.2216,120841
2013-12-30,33.2426,120841
2013-12-31,33.267,120841
2014-01-01,33.2578,120841
2014-01-02,33.2215,120841
2014-01-03,33.2596,120841
2014-01-06,33.1183,120841
2014-01-07,33.1179,120841
2014-01-08,33.1048,120841
2014-01-09,33.1135,120841
2014-01-10,33.1133,120841
2014-01-13,33.1891,120841
2014-01-14,33.185,120841
2014-01-15,33.2341,120841
2014-01-16,33.2535,120841
2014-01-17,33.1938,120841
2014-01-20,33.2606,120841
2014-01-21,33.2731,120841
2014-01-22,33.271,120841
2014-01-23,33.2825,120841
2014-01-24,33.2323,120841
2014-01-27,33.1357,120841
2014-01-28,33.0627,120841
2014-01-29,33.059,120841
2014-01-30,32.9481,120841
2014-01-31,33.0176,120841
2014-02-03,33.0118,120841
2014-02-04,32.9965,120841
2014-02-05,33.0271,120841
2014-02-06,33.0351,120841
2014-02-07,33.0979,120841
2014-02-10,33.1096,120841
2014-02-11,33.0822,120841
2014-02-12,33.0892,120841
2014-02-13,33.0386,120841
2014-02-14,33.0458,120841
2014-02-17,33.1427,120841
2014-02-18,33.2698,120841
2014-02-19,33.2091,120841
2014-02-20,33.2042,120841
2014-02-21,33.2961,120841
2014-02-24,33.4027,120841
2014-02-25,33.443,120841
2014-02-26,33.5375,120841
2014-02-28,33.4958,120841
2014-03-03,33.4822,120841
2014-03-04,33.6518,120841
2014-03-05,33.72,120841
2014-03-06,33.822,120841
2014-03-07,33.8733,120841
2014-03-10,33.8479,120841
2014-03-11,33.9443,120841
2014-03-12,33.918,120841
2014-03-13,33.8708,120841
2014-03-14,33.8191,120841
2014-03-18,33.8637,120841
2014-03-19,33.908,120841
2014-03-20,33.9027,120841
2014-03-21,33.9409,120841
2014-03-24,34.0039,120841
2014-03-25,33.9937,120841
2014-03-26,33.998,120841
2014-03-27,34.1115,120841
2014-03-28,34.2524,120841
2014-03-31,34.3716,120841
2014-04-01,34.4386,120841
2014-04-02,34.4663,120841
2014-04-03,34.4587,120841
2014-04-04,34.5208,120841
2014-04-07,34.5081,120841
2014-04-09,34.6294,120841
2014-04-10,34.6955,120841
2014-04-11,34.8263,120841
2014-04-15,34.8415,120841
2014-04-16,34.8088,120841
2014-04-17,35.0202,120841
2014-04-21,35.2201,120841
2014-04-22,35.2249,120841
2014-04-23,35.277,120841
2014-04-25,35.3158,120841
2014-04-28,35.4212,120841
2014-04-29,35.3096,120841
2014-04-30,35.1457,120841
2014-05-02,35.0865,120841
2014-05-05,35.0838,120841
2014-05-06,35.0292,120841
2014-05-07,34.9808,120841
2014-05-08,34.9568,120841
2014-05-09,35.1143,120841
2014-05-12,35.0663,120841
2014-05-13,35.1825,120841
2014-05-15,35.1011,120841
2014-05-16,35.2264,120841
2014-05-19,35.3626,120841
2014-05-20,35.5816,120841
2014-05-21,35.7331,120841
2014-05-22,35.9131,120841
2014-05-23,35.962,120841
2014-05-26,35.7583,120841
2014-05-27,35.6921,120841
2014-05-28,35.8232,120841
2014-05-29,35.7832,120841
2014-05-30,35.808,120841
2014-06-02,36.0403,120841
2014-06-03,36.1302,120841
2014-06-04,36.2579,120841
2014-06-05,36.399,120841
2014-06-06,36.5904,120841
2014-06-09,36.8518,120841
2014-06-10,36.9468,120841
2014-06-11,36.8234,120841
2014-06-12,36.7601,120841
2014-06-13,36.4924,120841
2014-06-16,36.5217,120841
2014-06-17,36.621,120841
2014-06-18,36.65,120841
2014-06-19,36.5263,120841
2014-06-20,36.557,120841
2014-06-23,36.4175,120841
2014-06-24,36.5613,120841
2014-06-25,36.6885,120841
2014-06-26,36.6332,120841
2014-06-27,36.7123,120841
2014-06-30,36.9414,120841
2014-07-01,36.9762,120841
2014-07-02,37.4514,120841
2014-07-03,37.3962,120841
2014-07-04,37.496,120841
2014-07-07,37.5056,120841
2014-07-08,37.1313,120841
2014-07-09,36.9564,120841
2014-07-10,37.0771,120841
2014-07-11,36.7241,120841
2014-07-14,36.7263,120841
2014-07-15,37.0449,120841
2014-07-16,37.5456,120841
2014-07-17,37.6555,120841
2014-07-18,37.6211,120841
2014-07-21,37.6895,120841
2014-07-22,37.6725,120841
2014-07-23,37.5776,120841
2014-07-24,37.3938,120841
2014-07-25,37.3283,120841
2014-07-28,37.2808,120841
2014-07-30,37.4191,120841
2014-07-31,37.2912,120841
2014-08-01,37.3011,120841
2014-08-04,37.4721,120841
2014-08-05,37.4906,120841
2014-08-06,37.3793,120841
2014-08-07,37.3269,120841
2014-08-08,37.2728,120841
2014-08-11,37.2669,120841
2014-08-12,37.3673,120841
2014-08-13,37.2429,120841
2014-08-14,37.4988,120841
2014-08-18,37.7987,120841
2014-08-19,37.8322,120841
2014-08-20,37.9221,120841
2014-08-21,37.9101,120841
2014-08-22,38.229,120841
2014-08-25,38.5089,120841
2014-08-26,38.5566,120841
2014-08-27,38.7438,120841
2014-08-28,38.6759,120841
2014-09-01,38.822,120841
2014-09-02,38.8758,120841
2014-09-03,39.1931,120841
2014-09-04,39.3929,120841
2014-09-05,39.4447,120841
2014-09-08,39.8876,120841
2014-09-09,39.9404,120841
2014-09-10,40.079,120841
2014-09-11,40.0504,120841
2014-09-12,39.9154,120841
2014-09-15,40.1784,120841
2014-09-16,39.6792,120841
2014-09-17,39.6167,120841
2014-09-18,40.055,120841
2014-09-19,40.1908,120841
2014-09-22,40.2295,120841
2014-09-23,39.8477,120841
2014-09-24,39.9335,120841
2014-09-25,39.7424,120841
2014-09-26,39.662,120841
2014-09-29,39.8013,120841
2014-09-30,39.8683,120841
2014-10-01,40.0008,120841
2014-10-07,39.993,120841
2014-10-08,39.8984,120841
2014-10-09,40.0505,120841
2014-10-10,39.8034,120841
2014-10-13,39.8658,120841
2014-10-14,40.0185,120841
2014-10-16,39.8599,120841
2014-10-17,39.82,120841
2014-10-20,40.0595,120841
2014-10-21,40.2162,120841
2014-10-22,40.243,120841
2014-10-27,40.3569,120841
2014-10-28,40.5753,120841
2014-10-29,40.7219,120841
2014-10-30,40.6577,120841
2014-10-31,40.8608,120841
2014-11-03,40.8047,120841
2014-11-05,41.1598,120841
2014-11-07,41.2118,120841
2014-11-10,41.189,120841
2014-11-11,41.2873,120841
2014-11-12,41.5689,120841
2014-11-13,41.4428,120841
2014-11-14,41.4928,120841
2014-11-17,41.5882,120841
2014-11-18,41.6985,120841
2014-11-19,41.5746,120841
2014-11-20,41.6964,120841
2014-11-21,41.6807,120841
2014-11-24,41.7115,120841
2014-11-25,41.4122,120841
2014-11-26,41.4171,120841
2014-11-27,41.458,120841
2014-11-28,41.5949,120841
2014-12-01,41.6301,120841
2014-12-02,42.0164,120841
2014-12-03,42.1938,120841
2014-12-04,42.8363,120841
2014-12-05,43.1095,120841
2014-12-08,43.158,120841
2014-12-09,42.8366,120841
2014-12-10,42.7592,120841
2014-12-11,42.5564,120841
2014-12-12,42.3191,120841
2014-12-15,42.1695,120841
2014-12-16,41.7876,120841
2014-12-17,41.5318,120841
2014-12-18,41.9608,120841
2014-12-19,42.0515,120841
2014-12-22,42.2996,120841
2014-12-23,42.038,120841
2014-12-24,42.0098,120841
2014-12-26,42.0191,120841
2014-12-29,42.102,120841
2014-12-30,42.1408,120841
2014-12-31,42.2877,120841
2015-01-01,42.4985,120841
2015-01-02,42.5325,120841
2015-01-05,42.5467,120841
2015-01-06,41.9532,120841
2015-01-07,41.8746,120841
2015-01-08,42.1954,120841
2015-01-09,42.3017,120841
2015-01-12,42.7468,120841
2015-01-13,43.0722,120841
2015-01-14,43.0518,120841
2015-01-15,43.3244,120841
2015-01-16,43.3962,120841
2015-01-19,43.3996,120841
2015-01-20,43.2958,120841
2015-01-21,43.5297,120841
2015-01-22,43.336,120841
2015-01-23,43.3195,120841
2015-01-27,43.5299,120841
2015-01-28,43.3233,120841
2015-01-29,43.6312,120841
2015-01-30,43.3838,120841
2015-02-02,43.8334,120841
2015-02-03,43.6408,120841
2015-02-04,43.3804,120841
2015-02-05,43.1618,120841
2015-02-06,42.9024,120841
2015-02-09,42.6551,120841
2015-02-10,42.7744,120841
2015-02-11,43.0751,120841
2015-02-12,43.3558,120841
2015-02-13,43.5809,120841
2015-02-16,43.6674,120841
2015-02-18,43.8536,120841
2015-02-19,43.954,120841
2015-02-20,44.1967,120841
2015-02-23,44.2119,120841
2015-02-24,44.3655,120841
2015-02-25,44.5169,120841
2015-02-26,44.2141,120841
2015-02-27,44.5852,120841
2015-03-02,44.8413,120841
2015-03-03,44.835,120841
2015-03-04,44.7062,120841
2015-03-05,44.9791,120841
2015-03-09,44.8287,120841
2015-03-10,44.8872,120841
2015-03-11,44.9324,120841
2015-03-12,45.1561,120841
2015-03-13,44.7963,120841
2015-03-16,44.7028,120841
2015-03-17,44.8675,120841
2015-03-18,45.2129,120841
2015-03-19,45.5074,120841
2015-03-20,45.3497,120841
2015-03-23,45.2108,120841
2015-03-24,45.6127,120841
2015-03-25,45.8806,120841
2015-03-26,45.4437,120841
2015-03-27,45.4589,120841
2015-03-30,45.7778,120841
2015-03-31,45.8432,120841
2015-04-06,46.6118,120841
2015-04-07,46.6399,120841
2015-04-08,46.5189,120841
2015-04-09,46.6422,120841
2015-04-10,46.7435,120841
2015-04-13,47.1096,120841
2015-04-15,47.3503,120841
2015-04-16,47.308,120841
2015-04-17,46.9038,120841
2015-04-20,46.8014,120841
2015-04-21,46.6495,120841
2015-04-22,46.7639,120841
2015-04-23,46.7161,120841
2015-04-24,46.145,120841
2015-04-27,45.4246,120841
2015-04-28,45.9896,120841
2015-04-29,46.4326,120841
2015-04-30,46.1647,120841
2015-05-04,46.3984,120841
2015-05-05,46.5402,120841
2015-05-06,45.8819,120841
2015-05-07,45.5237,120841
2015-05-08,45.7721,120841
2015-05-11,46.2114,120841
2015-05-12,45.8605,120841
2015-05-13,46.19,120841
2015-05-14,46.1093,120841
2015-05-15,46.433,120841
2015-05-18,46.5611,120841
2015-05-19,46.6403,120841
2015-05-20,46.756,120841
2015-05-21,46.8116,120841
2015-05-22,46.8631,120841
2015-05-25,46.7232,120841
2015-05-26,46.7688,120841
2015-05-27,46.8735,120841
2015-05-28,47.0061,120841
2015-05-29,47.2812,120841
2015-06-01,47.2125,120841
2015-06-02,46.7161,120841
2015-06-03,46.306,120841
2015-06-04,46.4376,120841
2015-06-05,46.5337,120841
2015-06-08,46.2913,120841
2015-06-09,45.844,120841
2015-06-10,46.4116,120841
2015-06-11,45.8397,120841
2015-06-12,46.042,120841
2015-06-15,45.9768,120841
2015-06-16,46.0275,120841
2015-06-17,46.1466,120841
2015-06-18,46.288,120841
2015-06-19,46.3519,120841
2015-06-22,46.7138,120841
2015-06-23,46.7231,120841
2015-06-24,46.6983,120841
2015-06-25,46.6303,120841
2015-06-26,46.6247,120841
2015-06-29,46.3877,120841
2015-06-30,46.4944,120841
2015-07-01,46.7598,120841
2015-07-02,46.75,120841
2015-07-03,46.9281,120841
2015-07-06,46.9771,120841
2015-07-07,47.0003,120841
2015-07-08,46.5091,120841
2015-07-09,46.5648,120841
2015-07-10,46.7161,120841
2015-07-13,47.0181,120841
2015-07-14,47.0765,120841
2015-07-15,47.1169,120841
2015-07-16,47.5014,120841
2015-07-17,47.4565,120841
2015-07-20,47.3233,120841
2015-07-21,46.7045,120841
2015-07-22,46.9556,120841
2015-07-23,46.9692,120841
2015-07-24,46.8783,120841
2015-07-27,46.6649,120841
2015-07-28,46.7418,120841
2015-07-29,46.9588,120841
2015-07-30,46.9749,120841
2015-07-31,47.2648,120841
2015-08-03,47.2923,120841
2015-08-04,47.4579,120841
2015-08-05,47.4126,120841
2015-08-06,47.273,120841
2015-08-07,47.2899,120841
2015-08-10,47.2341,120841
2015-08-11,47.1728,120841
2015-08-12,46.8326,120841
2015-08-13,46.8814,120841
2015-08-14,47.0322,120841
2015-08-17,47.1359,120841
2015-08-18,47.1036,120841
2015-08-19,47.1937,120841
2015-08-20,46.9203,120841
2015-08-21,46.8112,120841
2015-08-24,44.5233,120841
2015-08-25,44.6726,120841
2015-08-26,44.702,120841
2015-08-27,45.2391,120841
2015-08-28,45.6951,120841
2015-08-31,45.5376,120841
2015-09-01,44.8299,120841
2015-09-02,44.6353,120841
2015-09-03,44.8316,120841
2015-09-04,44.2901,120841
2015-09-07,43.5462,120841
2015-09-08,43.8319,120841
2015-09-09,44.2422,120841
2015-09-10,44.1792,120841
2015-09-11,44.2894,120841
2015-09-14,44.7141,120841
2015-09-15,44.3774,120841
2015-09-16,44.237,120841
2015-09-18,44.5479,120841
2015-09-21,44.6135,120841
2015-09-22,44.4494,120841
2015-09-23,44.4909,120841
2015-09-24,44.3923,120841
